week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518454;-2.539412182847e+03;-7.369415510414e+04;9.866797626729e+04;1.576162736270e+05;3.215554878056e+04;2.810391547511e+03;-8.391254270928e+03;-7.485200004388e+04;-2.565955119867e+04;
2134;518455;-2.539414421322e+03;-7.369415721664e+04;9.866797751834e+04;1.576162740702e+05;3.215554988723e+04;2.810393594534e+03;-8.391257573361e+03;-7.485200243600e+04;-2.565955093601e+04;
2134;518456;-2.539416659730e+03;-7.369415932897e+04;9.866797876937e+04;1.576162745133e+05;3.215555099389e+04;2.810395641625e+03;-8.391260875766e+03;-7.485200482812e+04;-2.565955067336e+04;
2134;518457;-2.539418898073e+03;-7.369416144115e+04;9.866798002039e+04;1.576162749564e+05;3.215555210054e+04;2.810397688783e+03;-8.391264178143e+03;-7.485200722023e+04;-2.565955041073e+04;
2134;518458;-2.539421136350e+03;-7.369416355317e+04;9.866798127139e+04;1.576162753995e+05;3.215555320717e+04;2.810399736008e+03;-8.391267480493e+03;-7.485200961234e+04;-2.565955014811e+04;
2134;518459;-2.539423374560e+03;-7.369416566503e+04;9.866798252237e+04;1.576162758425e+05;3.215555431379e+04;2.810401783300e+03;-8.391270782814e+03;-7.485201200445e+04;-2.565954988551e+04;
2134;518460;-2.539425612705e+03;-7.369416777673e+04;9.866798377333e+04;1.576162762855e+05;3.215555542040e+04;2.810403830659e+03;-8.391274085108e+03;-7.485201439655e+04;-2.565954962292e+04;
2134;518461;-2.539427850784e+03;-7.369416988828e+04;9.866798502428e+04;1.576162767284e+05;3.215555652699e+04;2.810405878085e+03;-8.391277387373e+03;-7.485201678864e+04;-2.565954936034e+04;
2134;518462;-2.539430088797e+03;-7.369417199966e+04;9.866798627521e+04;1.576162771713e+05;3.215555763356e+04;2.810407925578e+03;-8.391280689611e+03;-7.485201918073e+04;-2.565954909778e+04;
2134;518463;-2.539432326744e+03;-7.369417411089e+04;9.866798752613e+04;1.576162776141e+05;3.215555874013e+04;2.810409973138e+03;-8.391283991821e+03;-7.485202157282e+04;-2.565954883524e+04;
2134;518464;-2.539434564626e+03;-7.369417622196e+04;9.866798877703e+04;1.576162780568e+05;3.215555984667e+04;2.810412020766e+03;-8.391287294002e+03;-7.485202396490e+04;-2.565954857270e+04;
2134;518465;-2.539436802441e+03;-7.369417833287e+04;9.866799002791e+04;1.576162784996e+05;3.215556095321e+04;2.810414068460e+03;-8.391290596156e+03;-7.485202635697e+04;-2.565954831019e+04;
2134;518466;-2.539439040191e+03;-7.369418044362e+04;9.866799127877e+04;1.576162789422e+05;3.215556205972e+04;2.810416116221e+03;-8.391293898282e+03;-7.485202874904e+04;-2.565954804768e+04;
2134;518467;-2.539441277875e+03;-7.369418255421e+04;9.866799252962e+04;1.576162793849e+05;3.215556316623e+04;2.810418164050e+03;-8.391297200379e+03;-7.485203114111e+04;-2.565954778520e+04;
2134;518468;-2.539443515492e+03;-7.369418466465e+04;9.866799378045e+04;1.576162798274e+05;3.215556427272e+04;2.810420211945e+03;-8.391300502449e+03;-7.485203353317e+04;-2.565954752272e+04;
2134;518469;-2.539445753045e+03;-7.369418677492e+04;9.866799503127e+04;1.576162802700e+05;3.215556537919e+04;2.810422259908e+03;-8.391303804490e+03;-7.485203592523e+04;-2.565954726026e+04;
2134;518470;-2.539447990531e+03;-7.369418888504e+04;9.866799628206e+04;1.576162807124e+05;3.215556648566e+04;2.810424307937e+03;-8.391307106504e+03;-7.485203831728e+04;-2.565954699782e+04;
2134;518471;-2.539450227951e+03;-7.369419099500e+04;9.866799753284e+04;1.576162811549e+05;3.215556759210e+04;2.810426356034e+03;-8.391310408489e+03;-7.485204070933e+04;-2.565954673539e+04;
2134;518472;-2.539452465306e+03;-7.369419310480e+04;9.866799878361e+04;1.576162815973e+05;3.215556869854e+04;2.810428404198e+03;-8.391313710446e+03;-7.485204310137e+04;-2.565954647298e+04;
2134;518473;-2.539454702595e+03;-7.369419521444e+04;9.866800003436e+04;1.576162820396e+05;3.215556980495e+04;2.810430452428e+03;-8.391317012375e+03;-7.485204549341e+04;-2.565954621058e+04;
2134;518474;-2.539456939818e+03;-7.369419732393e+04;9.866800128509e+04;1.576162824819e+05;3.215557091136e+04;2.810432500726e+03;-8.391320314276e+03;-7.485204788544e+04;-2.565954594819e+04;
2134;518475;-2.539459176976e+03;-7.369419943325e+04;9.866800253580e+04;1.576162829241e+05;3.215557201775e+04;2.810434549091e+03;-8.391323616148e+03;-7.485205027747e+04;-2.565954568582e+04;
2134;518476;-2.539461414067e+03;-7.369420154242e+04;9.866800378650e+04;1.576162833663e+05;3.215557312412e+04;2.810436597522e+03;-8.391326917993e+03;-7.485205266950e+04;-2.565954542346e+04;
2134;518477;-2.539463651093e+03;-7.369420365143e+04;9.866800503718e+04;1.576162838084e+05;3.215557423048e+04;2.810438646021e+03;-8.391330219809e+03;-7.485205506152e+04;-2.565954516112e+04;
2134;518478;-2.539465888053e+03;-7.369420576028e+04;9.866800628784e+04;1.576162842505e+05;3.215557533683e+04;2.810440694586e+03;-8.391333521597e+03;-7.485205745353e+04;-2.565954489880e+04;
2134;518479;-2.539468124948e+03;-7.369420786897e+04;9.866800753849e+04;1.576162846926e+05;3.215557644316e+04;2.810442743219e+03;-8.391336823356e+03;-7.485205984554e+04;-2.565954463649e+04;
2134;518480;-2.539470361777e+03;-7.369420997750e+04;9.866800878912e+04;1.576162851345e+05;3.215557754948e+04;2.810444791918e+03;-8.391340125088e+03;-7.485206223754e+04;-2.565954437419e+04;
2134;518481;-2.539472598540e+03;-7.369421208587e+04;9.866801003973e+04;1.576162855765e+05;3.215557865579e+04;2.810446840685e+03;-8.391343426791e+03;-7.485206462954e+04;-2.565954411191e+04;
2134;518482;-2.539474835237e+03;-7.369421419409e+04;9.866801129033e+04;1.576162860184e+05;3.215557976208e+04;2.810448889518e+03;-8.391346728466e+03;-7.485206702154e+04;-2.565954384964e+04;
2134;518483;-2.539477071869e+03;-7.369421630214e+04;9.866801254091e+04;1.576162864602e+05;3.215558086835e+04;2.810450938419e+03;-8.391350030112e+03;-7.485206941353e+04;-2.565954358739e+04;
2134;518484;-2.539479308434e+03;-7.369421841004e+04;9.866801379147e+04;1.576162869020e+05;3.215558197461e+04;2.810452987386e+03;-8.391353331730e+03;-7.485207180552e+04;-2.565954332515e+04;
2134;518485;-2.539481544935e+03;-7.369422051778e+04;9.866801504201e+04;1.576162873438e+05;3.215558308086e+04;2.810455036420e+03;-8.391356633320e+03;-7.485207419750e+04;-2.565954306293e+04;
2134;518486;-2.539483781369e+03;-7.369422262536e+04;9.866801629254e+04;1.576162877855e+05;3.215558418709e+04;2.810457085521e+03;-8.391359934881e+03;-7.485207658947e+04;-2.565954280073e+04;
2134;518487;-2.539486017738e+03;-7.369422473278e+04;9.866801754306e+04;1.576162882271e+05;3.215558529331e+04;2.810459134689e+03;-8.391363236414e+03;-7.485207898145e+04;-2.565954253853e+04;
2134;518488;-2.539488254042e+03;-7.369422684004e+04;9.866801879355e+04;1.576162886687e+05;3.215558639951e+04;2.810461183924e+03;-8.391366537918e+03;-7.485208137341e+04;-2.565954227636e+04;
2134;518489;-2.539490490279e+03;-7.369422894715e+04;9.866802004403e+04;1.576162891103e+05;3.215558750570e+04;2.810463233226e+03;-8.391369839394e+03;-7.485208376537e+04;-2.565954201420e+04;
2134;518490;-2.539492726451e+03;-7.369423105409e+04;9.866802129449e+04;1.576162895518e+05;3.215558861188e+04;2.810465282595e+03;-8.391373140841e+03;-7.485208615733e+04;-2.565954175205e+04;
2134;518491;-2.539494962558e+03;-7.369423316088e+04;9.866802254494e+04;1.576162899932e+05;3.215558971804e+04;2.810467332031e+03;-8.391376442260e+03;-7.485208854928e+04;-2.565954148992e+04;
2134;518492;-2.539497198598e+03;-7.369423526751e+04;9.866802379537e+04;1.576162904346e+05;3.215559082419e+04;2.810469381534e+03;-8.391379743651e+03;-7.485209094123e+04;-2.565954122780e+04;
2134;518493;-2.539499434573e+03;-7.369423737398e+04;9.866802504578e+04;1.576162908760e+05;3.215559193032e+04;2.810471431103e+03;-8.391383045013e+03;-7.485209333318e+04;-2.565954096570e+04;
2134;518494;-2.539501670483e+03;-7.369423948029e+04;9.866802629617e+04;1.576162913173e+05;3.215559303644e+04;2.810473480740e+03;-8.391386346346e+03;-7.485209572511e+04;-2.565954070362e+04;
2134;518495;-2.539503906327e+03;-7.369424158644e+04;9.866802754655e+04;1.576162917586e+05;3.215559414254e+04;2.810475530443e+03;-8.391389647651e+03;-7.485209811705e+04;-2.565954044155e+04;
2134;518496;-2.539506142105e+03;-7.369424369243e+04;9.866802879691e+04;1.576162921998e+05;3.215559524863e+04;2.810477580213e+03;-8.391392948927e+03;-7.485210050898e+04;-2.565954017949e+04;
2134;518497;-2.539508377818e+03;-7.369424579827e+04;9.866803004726e+04;1.576162926409e+05;3.215559635470e+04;2.810479630050e+03;-8.391396250175e+03;-7.485210290090e+04;-2.565953991745e+04;
2134;518498;-2.539510613466e+03;-7.369424790394e+04;9.866803129758e+04;1.576162930820e+05;3.215559746076e+04;2.810481679954e+03;-8.391399551394e+03;-7.485210529282e+04;-2.565953965542e+04;
2134;518499;-2.539512849047e+03;-7.369425000946e+04;9.866803254790e+04;1.576162935231e+05;3.215559856681e+04;2.810483729925e+03;-8.391402852584e+03;-7.485210768473e+04;-2.565953939342e+04;
2134;518500;-2.539515084563e+03;-7.369425211482e+04;9.866803379819e+04;1.576162939641e+05;3.215559967284e+04;2.810485779962e+03;-8.391406153746e+03;-7.485211007664e+04;-2.565953913142e+04;
2134;518501;-2.539517320014e+03;-7.369425422002e+04;9.866803504847e+04;1.576162944051e+05;3.215560077886e+04;2.810487830067e+03;-8.391409454879e+03;-7.485211246855e+04;-2.565953886944e+04;
2134;518502;-2.539519555399e+03;-7.369425632506e+04;9.866803629873e+04;1.576162948460e+05;3.215560188486e+04;2.810489880238e+03;-8.391412755983e+03;-7.485211486045e+04;-2.565953860748e+04;
2134;518503;-2.539521790719e+03;-7.369425842994e+04;9.866803754897e+04;1.576162952869e+05;3.215560299085e+04;2.810491930476e+03;-8.391416057059e+03;-7.485211725234e+04;-2.565953834553e+04;
2134;518504;-2.539524025973e+03;-7.369426053466e+04;9.866803879920e+04;1.576162957277e+05;3.215560409683e+04;2.810493980781e+03;-8.391419358106e+03;-7.485211964423e+04;-2.565953808360e+04;
2134;518505;-2.539526261162e+03;-7.369426263923e+04;9.866804004941e+04;1.576162961684e+05;3.215560520279e+04;2.810496031153e+03;-8.391422659124e+03;-7.485212203612e+04;-2.565953782168e+04;
2134;518506;-2.539528496285e+03;-7.369426474363e+04;9.866804129960e+04;1.576162966092e+05;3.215560630873e+04;2.810498081591e+03;-8.391425960113e+03;-7.485212442800e+04;-2.565953755978e+04;
2134;518507;-2.539530731342e+03;-7.369426684788e+04;9.866804254978e+04;1.576162970498e+05;3.215560741466e+04;2.810500132096e+03;-8.391429261074e+03;-7.485212681987e+04;-2.565953729789e+04;
2134;518508;-2.539532966335e+03;-7.369426895196e+04;9.866804379994e+04;1.576162974905e+05;3.215560852058e+04;2.810502182668e+03;-8.391432562006e+03;-7.485212921174e+04;-2.565953703602e+04;
2134;518509;-2.539535201261e+03;-7.369427105589e+04;9.866804505008e+04;1.576162979310e+05;3.215560962649e+04;2.810504233307e+03;-8.391435862909e+03;-7.485213160361e+04;-2.565953677416e+04;
2134;518510;-2.539537436123e+03;-7.369427315966e+04;9.866804630021e+04;1.576162983716e+05;3.215561073237e+04;2.810506284013e+03;-8.391439163783e+03;-7.485213399547e+04;-2.565953651232e+04;
2134;518511;-2.539539670918e+03;-7.369427526327e+04;9.866804755032e+04;1.576162988120e+05;3.215561183825e+04;2.810508334786e+03;-8.391442464628e+03;-7.485213638733e+04;-2.565953625050e+04;
2134;518512;-2.539541905649e+03;-7.369427736672e+04;9.866804880041e+04;1.576162992525e+05;3.215561294411e+04;2.810510385625e+03;-8.391445765444e+03;-7.485213877918e+04;-2.565953598869e+04;
2134;518513;-2.539544140314e+03;-7.369427947002e+04;9.866805005049e+04;1.576162996928e+05;3.215561404995e+04;2.810512436531e+03;-8.391449066232e+03;-7.485214117102e+04;-2.565953572689e+04;
