week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518512;-6907802.6630;21419713.9933;20358338.1680;5438283.8430;3150984.5444;15518873.2261;15556068.7766;13357809.4839;-6880145.8636;
2134;518513;-6904791.6343;21419081.7815;20359495.0997;5441285.3300;3154128.3093;15516708.8206;15558344.3516;13355235.2647;-6883121.9218;
2134;518514;-6901780.4605;21418449.1070;20360651.5986;5444286.7028;3157272.0072;15514544.0877;15560619.5870;13352660.7601;-6886097.8378;
2134;518515;-6898769.1418;21417815.9700;20361807.6647;5447287.9615;3160415.6381;15512379.0275;15562894.4829;13350085.9702;-6889073.6115;
2134;518516;-6895757.6780;21417182.3705;20362963.2979;5450289.1058;3163559.2017;15510213.6400;15565169.0393;13347510.8950;-6892049.2429;
2134;518517;-6892746.0694;21416548.3085;20364118.4981;5453290.1359;3166702.6982;15508047.9253;15567443.2560;13344935.5347;-6895024.7319;
2134;518518;-6889734.3160;21415913.7839;20365273.2655;5456291.0515;3169846.1274;15505881.8834;15569717.1330;13342359.8892;-6898000.0784;
2134;518519;-6886722.4179;21415278.7969;20366427.5999;5459291.8527;3172989.4892;15503715.5144;15571990.6703;13339783.9587;-6900975.2824;
2134;518520;-6883710.3750;21414643.3474;20367581.5014;5462292.5394;3176132.7836;15501548.8182;15574263.8678;13337207.7431;-6903950.3439;
2134;518521;-6880698.1876;21414007.4355;20368734.9699;5465293.1115;3179276.0105;15499381.7951;15576536.7255;13334631.2426;-6906925.2627;
2134;518522;-6877685.8555;21413371.0611;20369888.0054;5468293.5689;3182419.1699;15497214.4449;15578809.2433;13332054.4571;-6909900.0388;
2134;518523;-6874673.3790;21412734.2243;20371040.6078;5471293.9116;3185562.2616;15495046.7678;15581081.4212;13329477.3868;-6912874.6721;
2134;518524;-6871660.7581;21412096.9251;20372192.7771;5474294.1396;3188705.2857;15492878.7637;15583353.2591;13326900.0317;-6915849.1626;
2134;518525;-6868647.9927;21411459.1634;20373344.5134;5477294.2527;3191848.2420;15490710.4328;15585624.7569;13324322.3918;-6918823.5102;
2134;518526;-6865635.0831;21410820.9395;20374495.8166;5480294.2509;3194991.1305;15488541.7752;15587895.9147;13321744.4673;-6921797.7149;
2134;518527;-6862622.0292;21410182.2531;20375646.6866;5483294.1342;3198133.9511;15486372.7907;15590166.7324;13319166.2581;-6924771.7766;
2134;518528;-6859608.8312;21409543.1044;20376797.1235;5486293.9024;3201276.7038;15484203.4795;15592437.2099;13316587.7643;-6927745.6951;
2134;518529;-6856595.4890;21408903.4934;20377947.1271;5489293.5556;3204419.3884;15482033.8417;15594707.3472;13314008.9860;-6930719.4706;
2134;518530;-6853582.0028;21408263.4201;20379096.6976;5492293.0936;3207562.0050;15479863.8772;15596977.1442;13311429.9232;-6933693.1029;
