week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518560;24339647.302;20760010.879;20725084.610;22339320.128;22864696.805;20361177.573;22126175.792;24058486.516;24300596.433;
2134;518561;24339012.335;20759726.701;20725352.441;22338882.783;22864195.227;20361317.677;22125724.200;24059037.636;24301255.307;
2134;518562;24338375.708;20759443.977;20725624.653;22338447.681;22863692.600;20361455.630;22125276.817;24059589.524;24301918.570;
2134;518563;24337736.448;20759158.762;20725893.846;22338010.727;22863188.431;20361593.088;22124826.486;24060137.134;24302580.396;
2134;518564;24337099.802;20758874.094;20726164.116;22337574.744;22862687.512;20361730.680;22124377.848;24060687.067;24303241.541;
2134;518565;24336465.724;20758591.224;20726433.460;22337138.717;22862183.813;20361868.815;22123927.472;24061238.315;24303905.018;
2134;518566;24335827.551;20758305.246;20726704.363;22336700.817;22861681.784;20362006.169;22123479.799;24061786.826;24304568.830;
2134;518567;24335193.116;20758022.286;20726975.077;22336265.795;22861179.062;20362144.422;22123029.592;24062339.705;24305229.664;
2134;518568;24334554.367;20757738.495;20727246.051;22335828.718;22860676.389;20362284.316;22122578.800;24062890.507;24305893.368;
2134;518569;24333917.779;20757454.573;20727515.229;22335392.444;22860175.946;20362422.909;22122130.471;24063440.320;24306555.208;
2134;518570;24333282.318;20757171.411;20727786.371;22334957.690;22859671.977;20362563.339;22121680.716;24063989.371;24307217.116;
2134;518571;24332646.989;20756886.081;20728055.463;22334523.041;22859170.209;20362699.507;22121234.757;24064540.940;24307878.456;
2134;518572;24332008.420;20756605.940;20728326.527;22334086.173;22858669.028;20362838.505;22120784.933;24065091.838;24308542.629;
2134;518573;24331375.937;20756323.135;20728597.052;22333650.161;22858166.094;20362977.475;22120336.402;24065641.689;24309201.418;
2134;518574;24330738.835;20756038.537;20728869.498;22333215.571;22857664.962;20363117.429;22119886.727;24066192.389;24309865.325;
2134;518575;24330100.396;20755755.504;20729140.386;22332778.920;22857162.442;20363254.450;22119436.775;24066742.551;24310528.942;
2134;518576;24329465.944;20755471.513;20729412.500;22332342.204;22856660.989;20363394.823;22118988.635;24067291.512;24311190.028;
2134;518577;24328829.698;20755189.132;20729682.114;22331909.988;22856160.464;20363531.721;22118540.604;24067843.967;24311852.114;
2134;518578;24328192.583;20754904.812;20729954.044;22331471.818;22855656.604;20363672.471;22118093.145;24068393.248;24312515.802;
2134;518579;24327556.064;20754623.586;20730225.364;22331037.887;22855155.813;20363813.270;22117642.782;24068942.346;24313177.337;
2134;518580;24326921.012;20754340.237;20730496.568;22330602.078;22854653.864;20363951.471;22117195.198;24069495.426;24313841.196;
2134;518581;24326283.918;20754058.467;20730768.649;22330165.393;22854153.766;20364092.344;22116744.116;24070044.663;24314503.459;
2134;518582;24325649.282;20753774.155;20731039.003;22329732.988;22853652.195;20364230.839;22116297.018;24070592.585;24315164.241;
2134;518583;24325010.502;20753492.512;20731310.434;22329296.304;22853150.446;20364370.279;22115847.276;24071145.255;24315826.470;
2134;518584;24324376.258;20753208.558;20731582.899;22328862.568;22852649.004;20364509.403;22115399.173;24071696.666;24316488.075;
2134;518585;24323740.123;20752927.206;20731855.926;22328428.568;22852146.625;20364650.024;22114953.167;24072247.346;24317149.051;
2134;518586;24323104.722;20752648.097;20732129.995;22327994.793;22851647.766;20364791.956;22114503.169;24072797.762;24317814.758;
2134;518587;24322467.094;20752363.661;20732399.062;22327559.349;22851146.576;20364931.411;22114053.097;24073347.865;24318477.720;
2134;518588;24321830.322;20752080.148;20732673.885;22327121.794;22850645.590;20365071.799;22113605.046;24073897.924;24319140.568;
2134;518589;24321196.704;20751801.001;20732944.381;22326689.790;22850144.428;20365213.743;22113157.230;24074448.905;24319801.137;
2134;518590;24320558.959;20751517.884;20733218.774;22326253.335;22849643.879;20365352.724;22112711.629;24074999.399;24320462.842;
